Cell,Drug,ic50
ACH-000438,24856436,0.01929
ACH-000438,46926350,-2.826619
ACH-000438,60750,0.691454
ACH-000438,387447,-2.801665
ACH-000438,2733526,5.245603
ACH-000438,104741,3.021984
ACH-000438,56962336,6.200938
ACH-000438,44632017,1.850953
ACH-000438,6914657,-3.77591
ACH-000438,9813758,3.178541
ACH-000438,25099184,2.564377
ACH-000438,51039095,4.175777
ACH-000438,24821094,6.259149
ACH-000438,70983932,6.230536
ACH-000438,46236925,-0.949831
ACH-000438,11655119,6.31742
ACH-000438,35397514,4.89091
ACH-000438,2802462,6.242517
ACH-000438,73555129,4.520753
ACH-000438,462382,-1.266216
ACH-000438,11707110,-3.566346
ACH-000438,44462760,3.204353
ACH-000438,5394,7.107917
ACH-000438,5460769,2.205443
ACH-000438,49846579,4.817241
ACH-000438,11228183,4.849108
ACH-000438,46843057,2.243401
ACH-000438,56645356,6.099873
ACH-000438,78209992,3.65613
ACH-000438,54761306,1.017392
ACH-000438,52913813,5.916567
ACH-000438,71496458,3.341009
ACH-000438,9933475,2.685681
ACH-000438,24788740,3.964044
ACH-000438,56941241,4.994421
ACH-000438,70676303,0.715718
ACH-000438,68107965,6.157265
ACH-000438,91668541,3.800198
ACH-000438,10385095,0.09678
ACH-000438,227681,5.584562
ACH-000438,9825149,2.217872
ACH-000438,46931953,6.328553
ACH-000438,68289010,3.666848
ACH-000438,992586,6.072675
ACH-000438,2984337,4.618598
ACH-000438,11178236,-4.313668
ACH-000438,71297207,3.56437
ACH-000438,104842,-3.17682
ACH-000438,25126798,2.543886
ACH-000438,11640390,3.30635
ACH-000438,41867,-0.865386
ACH-000438,2907,5.938487
ACH-000438,24360,-2.259531
ACH-000438,6710780,-4.809023
ACH-000438,84691,3.770688
ACH-000438,6253,3.021315
ACH-000438,148124,-4.225092
ACH-000438,123631,1.601698
ACH-000438,24978538,4.158932
ACH-000438,5311,3.210292
ACH-000438,644241,3.655211
ACH-000438,44182295,-1.251641
ACH-000438,6918289,-0.584692
ACH-000438,23725625,6.291351
ACH-000438,11960529,5.81878
ACH-000438,5328940,3.01619
ACH-000438,216326,6.125432
ACH-000438,6450551,4.012733
ACH-000438,11152667,-0.961292
ACH-000438,9943465,4.719115
ACH-000677,126565,2.729675
ACH-000677,176158,5.254809
ACH-000677,6505803,2.359533
ACH-000677,5311497,-0.144192
ACH-000677,11667893,7.112299
ACH-000677,5278396,5.930058
ACH-000677,10184653,4.026242
ACH-000677,24776445,6.336486
ACH-000677,24180719,6.744337
ACH-000677,11327430,6.180781
ACH-000677,16720766,0.072027
ACH-000677,11488320,6.203439
ACH-000677,156422,6.600914
ACH-000677,11624601,6.98783
ACH-000677,51042438,4.290688
ACH-000677,24737642,6.971995
ACH-000677,10384072,5.618624
ACH-000677,11433190,5.181122
ACH-000677,208908,7.680821
ACH-000677,1401,6.040143
ACH-000677,9914412,5.774471
ACH-000677,24771867,3.443381
ACH-000677,56649450,4.154002
ACH-000677,46930998,3.997726
ACH-000677,5330286,4.422602
ACH-000677,51001932,2.756259
ACH-000677,57345410,7.321569
ACH-000677,11977753,0.196359
ACH-000677,17755052,2.530493
ACH-000677,25262965,1.961017
ACH-000677,9826528,4.690773
ACH-000677,24866313,6.060794
ACH-000677,10127622,6.368352
ACH-000677,9927531,6.561182
ACH-000677,2155128,4.498173
ACH-000677,3899,5.434829
ACH-000677,2314623,6.546932
ACH-000677,11404337,1.909504
ACH-000677,9938202,5.438646
ACH-000677,25227847,3.32498
ACH-000677,46883536,6.94979
ACH-000677,3385,6.471721
ACH-000677,68947304,6.966223
ACH-000677,11634725,4.820644
ACH-000677,16224745,6.289427
ACH-000677,3062316,2.832924
ACH-000677,36314,1.349336
ACH-000677,4261,2.907776
ACH-000677,11626560,4.697416
ACH-000677,118704762,6.455806
ACH-000677,216239,4.201848
ACH-000677,11364421,-0.477633
ACH-000677,46926973,4.943761
ACH-000677,60838,2.97183
ACH-000677,5310940,4.598407
ACH-000677,117072552,6.196674
ACH-000677,51000408,6.722484
ACH-000677,25124816,5.842489
ACH-000677,59472121,6.04735
ACH-000677,72200024,6.657891
ACH-000677,42623951,6.53099
ACH-000677,49847690,6.931062
ACH-000677,53469448,5.68459
ACH-000677,78243717,6.892766
ACH-000677,24753719,6.105291
ACH-000677,57519544,6.144443
ACH-000677,46943432,5.645522
ACH-000677,9936746,4.259596
ACH-000677,71268957,4.656775
ACH-000677,60167849,6.858306
ACH-000677,59473233,7.019159
ACH-000677,44462758,6.236393
ACH-000677,44631912,5.113306
ACH-000677,71299339,6.626628
ACH-000677,1018,6.675145
ACH-000677,52918385,3.838374
ACH-000677,11609586,5.893176
ACH-000677,42642645,2.388472
ACH-000677,46907787,4.680237
ACH-000677,71271629,5.014764
ACH-000677,56962337,2.471704
ACH-000677,176870,6.080792
ACH-000677,9931953,4.930365
ACH-000677,24958200,5.099465
ACH-000677,24856436,1.949721
ACH-000677,46926350,1.243909
ACH-000677,60750,0.574453
ACH-000677,387447,-2.579502
ACH-000677,2733526,6.269871
ACH-000677,104741,4.607108
ACH-000677,56962336,6.324166
ACH-000677,44632017,4.026067
ACH-000677,9813758,5.261084
ACH-000677,25099184,3.190407
ACH-000677,51039095,4.903192
ACH-000677,24821094,7.10492
ACH-000677,70983932,7.117985
ACH-000677,46236925,0.095093
ACH-000677,11655119,6.923713
ACH-000677,35397514,5.25488
ACH-000677,2802462,6.910013
ACH-000677,73555129,7.669499
ACH-000677,462382,-0.863169
ACH-000677,11707110,3.55409
ACH-000677,44462760,6.578619
ACH-000677,5394,7.878722
ACH-000677,5460769,4.396635
ACH-000677,49846579,5.077255
ACH-000677,11228183,4.408473
ACH-000677,46843057,3.873195
ACH-000677,56645356,5.927247
ACH-000677,78209992,4.523282
ACH-000677,54761306,3.967511
ACH-000677,52913813,3.520856
ACH-000677,71496458,4.620947
ACH-000677,9933475,4.294617
ACH-000677,24788740,4.46401
ACH-000677,56941241,6.956706
ACH-000677,70676303,3.492459
ACH-000677,68107965,6.981877
ACH-000677,91668541,7.084321
ACH-000677,10385095,2.987612
ACH-000677,227681,6.895082
ACH-000677,9825149,5.696819
ACH-000677,46931953,5.996046
ACH-000677,68289010,3.308378
ACH-000677,992586,6.015388
ACH-000677,2984337,4.290893
ACH-000677,11178236,-4.321667
ACH-000677,71297207,4.474995
ACH-000677,104842,-3.022261
ACH-000677,25126798,5.811102
ACH-000677,11640390,5.213336
ACH-000677,41867,-0.852421
ACH-000677,2907,7.034638
ACH-000677,24360,-2.523269
ACH-000677,6710780,-0.457942
ACH-000677,84691,5.61318
ACH-000677,6253,4.499366
ACH-000677,148124,-1.492886
ACH-000677,126941,-1.457844
ACH-000677,123631,5.484786
ACH-000677,24978538,2.643806
ACH-000677,5311,3.246002
ACH-000677,644241,6.175786
ACH-000677,44182295,5.685779
ACH-000677,6918289,3.277411
ACH-000677,23725625,5.303446
ACH-000677,11960529,6.471988
ACH-000677,5328940,4.811083
ACH-000677,216326,6.981323
ACH-000677,6450551,4.033132
ACH-000677,11152667,2.379339
ACH-000677,9943465,2.620051
ACH-000863,126565,1.095318
ACH-000863,176158,6.694121
ACH-000863,6505803,0.406026
ACH-000863,5311497,-1.639763
ACH-000863,11667893,7.557468
ACH-000863,5278396,7.50582
ACH-000863,10184653,3.737196
ACH-000863,24776445,7.733503
ACH-000863,24180719,3.090949
ACH-000863,11327430,6.369346
ACH-000863,16720766,2.637326
ACH-000863,11488320,6.895751
ACH-000863,156422,7.373062
ACH-000863,11624601,7.107809
ACH-000863,51042438,5.483515
ACH-000863,24737642,6.746903
ACH-000863,10384072,5.492983
ACH-000863,11433190,5.344679
ACH-000863,208908,7.299769
ACH-000863,1401,5.891533
ACH-000863,9914412,4.697597
ACH-000863,24771867,3.757325
ACH-000863,56649450,7.02935
ACH-000863,46930998,6.088682
ACH-000863,5330286,6.750059
ACH-000863,51001932,4.818387
ACH-000863,57345410,8.301448
ACH-000863,11977753,1.893191
ACH-000863,17755052,4.662839
ACH-000863,25262965,2.251773
ACH-000863,9826528,1.379191
ACH-000863,24866313,2.87011
ACH-000863,10127622,3.182942
ACH-000863,9927531,7.632357
ACH-000863,2155128,4.941621
ACH-000863,3899,6.416665
ACH-000863,2314623,7.533257
ACH-000863,11404337,1.545014
ACH-000863,9938202,6.385772
ACH-000863,25227847,7.303839
ACH-000863,46883536,6.138751
ACH-000863,3385,9.465316
ACH-000863,68947304,6.559396
ACH-000863,11634725,4.904175
ACH-000863,16224745,5.77497
ACH-000863,3062316,2.894519
ACH-000863,36314,2.002112
ACH-000863,4261,5.66726
ACH-000863,11626560,6.919826
ACH-000863,118704762,6.315226
ACH-000863,216239,4.67353
ACH-000863,11364421,3.354514
ACH-000863,46926973,5.996025
ACH-000863,60838,4.387317
ACH-000863,5310940,7.280747
ACH-000863,117072552,6.826775
ACH-000863,51000408,5.657282
ACH-000863,25124816,6.751798
ACH-000863,59472121,6.688849
ACH-000863,72200024,6.921916
ACH-000863,42623951,7.397798
ACH-000863,49847690,6.703078
ACH-000863,53469448,6.060812
ACH-000863,78243717,7.725608
ACH-000863,24753719,7.345619
ACH-000863,57519544,6.572598
ACH-000863,46943432,6.912772
ACH-000863,9936746,5.639005
ACH-000863,71268957,5.091695
ACH-000863,60167849,7.18585
ACH-000863,59473233,4.418729
ACH-000863,44462758,6.136801
ACH-000863,44631912,5.727343
ACH-000863,71299339,5.978614
ACH-000863,1018,7.195178
ACH-000863,52918385,8.319044
ACH-000863,11609586,7.194773
ACH-000863,42642645,3.516372
ACH-000863,46907787,5.168375
ACH-000863,71271629,7.178716
ACH-000863,56962337,3.625
ACH-000863,176870,3.944992
ACH-000863,9931953,5.886064
ACH-000863,24958200,7.02262
ACH-000863,24856436,3.515373
ACH-000863,46926350,0.032565
ACH-000863,60750,2.256936
ACH-000863,387447,-3.359768
ACH-000863,2733526,5.358359
ACH-000863,104741,4.580194
ACH-000863,56962336,6.995066
ACH-000863,44632017,3.636687
ACH-000863,9813758,6.623615
ACH-000863,25099184,3.108557
ACH-000863,51039095,3.848538
ACH-000863,24821094,7.259808
ACH-000863,70983932,7.559801
ACH-000863,46236925,0.759707
ACH-000863,11655119,6.395556
ACH-000863,35397514,7.119226
ACH-000863,2802462,6.878497
ACH-000863,73555129,7.994048
ACH-000863,462382,-0.815023
ACH-000863,11707110,0.653241
ACH-000863,44462760,1.804605
ACH-000863,5394,9.386209
ACH-000863,5460769,4.954666
ACH-000863,49846579,2.757231
ACH-000863,11228183,1.318175
ACH-000863,46843057,3.569156
ACH-000863,56645356,5.61102
ACH-000863,78209992,4.00687
ACH-000863,54761306,4.420646
ACH-000863,52913813,3.748815
ACH-000863,71496458,3.173074
ACH-000863,9933475,4.330334
ACH-000863,24788740,4.738245
ACH-000863,56941241,6.542539
ACH-000863,70676303,2.383414
ACH-000863,68107965,7.489467
ACH-000863,91668541,7.012364
ACH-000863,10385095,2.558403
ACH-000863,227681,7.860899
ACH-000863,9825149,5.847682
ACH-000863,46931953,5.763869
ACH-000863,68289010,3.412819
ACH-000863,992586,4.919652
ACH-000863,2984337,4.094606
ACH-000863,11178236,-4.280242
ACH-000863,71297207,3.645823
ACH-000863,104842,0.5546
ACH-000863,25126798,6.708805
ACH-000863,11640390,6.866546
ACH-000863,41867,-0.733391
ACH-000863,2907,7.525176
ACH-000863,24360,-0.384704
ACH-000863,6710780,-1.030951
ACH-000863,84691,7.103084
ACH-000863,6253,3.747637
ACH-000863,148124,-1.038846
ACH-000863,126941,-0.931229
ACH-000863,123631,5.686863
ACH-000863,24978538,1.741017
ACH-000863,5311,4.480749
ACH-000863,644241,6.306979
ACH-000863,44182295,2.896439
ACH-000863,6918289,5.430918
ACH-000863,23725625,6.217097
ACH-000863,11960529,7.396061
ACH-000863,5328940,4.461273
ACH-000863,216326,7.583114
ACH-000863,6450551,6.679618
ACH-000863,11152667,2.075139
ACH-000863,9943465,4.68048
ACH-000605,126565,1.298331
ACH-000605,176158,6.193929
ACH-000605,6505803,-0.827019
ACH-000605,5311497,-2.442302
ACH-000605,11667893,6.211328
ACH-000605,5278396,5.970483
ACH-000605,10184653,-2.36607
ACH-000605,24776445,6.14621
ACH-000605,24180719,4.745293
ACH-000605,11327430,2.946626
ACH-000605,16720766,-0.796085
ACH-000605,11488320,0.790298
ACH-000605,156422,6.042354
ACH-000605,11624601,5.828067
ACH-000605,51042438,0.984437
ACH-000605,24737642,4.075655
ACH-000605,10384072,2.043026
ACH-000605,11433190,5.862641
ACH-000605,208908,0.960345
ACH-000605,1401,4.501652
ACH-000605,9914412,5.918196
ACH-000605,24771867,2.344929
ACH-000605,56649450,1.635219
ACH-000605,46930998,1.028989
ACH-000605,5330286,4.763846
ACH-000605,51001932,-1.106792
ACH-000605,57345410,6.366398
ACH-000605,11977753,-2.370185
ACH-000605,17755052,-0.092942
ACH-000605,25262965,-1.586907
ACH-000605,9826528,2.224148
ACH-000605,24866313,2.556453
ACH-000605,10127622,3.423511
ACH-000605,9927531,5.854669
ACH-000605,2155128,1.885928
ACH-000605,3899,4.767383
ACH-000605,2314623,4.234332
ACH-000605,11404337,0.381244
ACH-000605,9938202,4.04357
ACH-000605,25227847,3.834565
ACH-000605,46883536,5.563547
ACH-000605,3385,4.426687
ACH-000605,68947304,6.528559
ACH-000605,11634725,3.443549
ACH-000605,16224745,4.486408
ACH-000605,3062316,0.498915
ACH-000605,36314,-1.611237
ACH-000605,4261,4.240814
ACH-000605,11626560,4.675361
ACH-000605,118704762,5.874029
ACH-000605,216239,2.320969
ACH-000605,11364421,-3.087766
ACH-000605,46926973,4.309037
ACH-000605,60838,4.533358
ACH-000605,5310940,4.868741
ACH-000605,117072552,4.147484
ACH-000605,51000408,4.801802
ACH-000605,25124816,3.765405
ACH-000605,59472121,4.706094
ACH-000605,72200024,6.171412
ACH-000605,42623951,6.127983
ACH-000605,49847690,2.513214
ACH-000605,53469448,3.646692
ACH-000605,78243717,6.11043
ACH-000605,24753719,4.570706
ACH-000605,57519544,4.342753
ACH-000605,46943432,3.270393
ACH-000605,9936746,2.551176
ACH-000605,71268957,3.68242
ACH-000605,60167849,4.4609
ACH-000605,59473233,4.209684
ACH-000605,44462758,3.44967
ACH-000605,44631912,4.820343
ACH-000605,71299339,4.144881
ACH-000605,1018,4.702669
ACH-000605,52918385,4.870145
ACH-000605,11609586,4.136662
ACH-000605,42642645,1.315086
ACH-000605,46907787,1.28573
ACH-000605,71271629,3.323065
ACH-000605,56962337,3.169334
ACH-000605,176870,-0.250481
ACH-000605,9931953,4.864879
ACH-000605,24958200,4.790727
ACH-000605,24856436,0.623699
ACH-000605,46926350,-3.433278
ACH-000605,60750,0.793105
ACH-000605,387447,-3.203942
ACH-000605,2733526,3.238025
ACH-000605,104741,2.495536
ACH-000605,56962336,4.511084
ACH-000605,44632017,3.040983
ACH-000605,9813758,2.756613
ACH-000605,25099184,2.925883
ACH-000605,51039095,2.060036
ACH-000605,24821094,0.89878
ACH-000605,70983932,6.219327
ACH-000605,46236925,-0.262898
ACH-000605,11655119,5.702607
ACH-000605,35397514,3.501111
ACH-000605,2802462,4.045031
ACH-000605,73555129,4.362914
ACH-000605,462382,-0.667723
ACH-000605,11707110,0.878044
ACH-000605,44462760,4.388716
ACH-000605,5394,6.719711
ACH-000605,5460769,3.496279
ACH-000605,49846579,0.935191
ACH-000605,11228183,1.790135
ACH-000605,46843057,0.710937
ACH-000605,56645356,5.954432
ACH-000605,78209992,0.590772
ACH-000605,54761306,1.548487
ACH-000605,52913813,2.043947
ACH-000605,71496458,-0.853201
ACH-000605,9933475,1.865113
ACH-000605,24788740,1.704064
ACH-000605,56941241,4.755233
ACH-000605,70676303,-0.263594
ACH-000605,68107965,5.518766
ACH-000605,91668541,4.642857
ACH-000605,10385095,0.372744
ACH-000605,227681,5.933461
ACH-000605,9825149,3.262805
ACH-000605,46931953,2.901451
ACH-000605,68289010,2.447415
ACH-000605,992586,1.970743
ACH-000605,2984337,3.071681
ACH-000605,11178236,-3.034038
ACH-000605,71297207,5.097477
ACH-000605,104842,3.726663
ACH-000605,25126798,5.174955
ACH-000605,11640390,4.242644
ACH-000605,41867,0.006009
ACH-000605,2907,5.308579
ACH-000605,24360,1.324286
ACH-000605,6710780,-3.037634
ACH-000605,84691,4.446237
ACH-000605,6253,4.30889
ACH-000605,148124,-4.379688
ACH-000605,126941,0.856699
ACH-000605,123631,-0.173425
ACH-000605,24978538,4.413672
ACH-000605,5311,1.753315
ACH-000605,644241,3.827583
ACH-000605,44182295,2.575826
ACH-000605,6918289,-0.030976
ACH-000605,23725625,5.074713
ACH-000605,11960529,5.686101
ACH-000605,5328940,2.419486
ACH-000605,216326,5.455067
ACH-000605,6450551,4.224695
ACH-000605,11152667,0.674203
ACH-000605,9943465,3.150436
ACH-000828,126565,2.385222
ACH-000828,176158,7.285048
ACH-000828,6505803,0.893708
ACH-000828,5311497,1.959661
ACH-000828,11667893,7.083219
ACH-000828,5278396,7.657267
ACH-000828,10184653,-1.759559
ACH-000828,24776445,6.699762
ACH-000828,24180719,5.377301
ACH-000828,11327430,4.998151
ACH-000828,16720766,7.013824
ACH-000828,11488320,1.175269
ACH-000828,156422,5.474174
ACH-000828,11624601,6.700115
ACH-000828,51042438,3.917551
ACH-000828,24737642,6.940089
ACH-000828,10384072,5.958736
ACH-000828,11433190,5.809296
ACH-000828,208908,-0.129175
ACH-000828,1401,6.328824
ACH-000828,9914412,4.517905
ACH-000828,24771867,6.398641
ACH-000828,56649450,2.927469
ACH-000828,46930998,2.889262
ACH-000828,5330286,5.348628
ACH-000828,51001932,1.825351
ACH-000828,57345410,6.163269
ACH-000828,11977753,1.315304
ACH-000828,17755052,2.641197
ACH-000828,25262965,1.080161
ACH-000828,9826528,6.374626
ACH-000828,24866313,6.875367
ACH-000828,10127622,6.847727
ACH-000828,9927531,5.875343
ACH-000828,2155128,4.091693
ACH-000828,3899,5.99301
ACH-000828,2314623,6.865512
ACH-000828,11404337,3.140355
ACH-000828,9938202,3.99785
ACH-000828,25227847,4.831342
ACH-000828,46883536,6.549144
ACH-000828,3385,7.187992
ACH-000828,68947304,6.518857
ACH-000828,11634725,4.118109
ACH-000828,16224745,5.833362
ACH-000828,3062316,4.366079
ACH-000828,36314,0.519144
ACH-000828,4261,4.824009
ACH-000828,11626560,5.300547
ACH-000828,118704762,6.755002
ACH-000828,216239,2.079999
ACH-000828,11364421,3.78373
ACH-000828,46926973,3.649074
ACH-000828,60838,7.26916
ACH-000828,5310940,6.412109
ACH-000828,117072552,5.897531
ACH-000828,51000408,7.098813
ACH-000828,25124816,6.239465
ACH-000828,5494449,6.834338
ACH-000828,59472121,6.185069
ACH-000828,72200024,5.87708
ACH-000828,42623951,6.097973
ACH-000828,49847690,2.322174
ACH-000828,53469448,4.126879
ACH-000828,78243717,6.700597
ACH-000828,24753719,6.448231
ACH-000828,57519544,6.473808
ACH-000828,46943432,6.786192
ACH-000828,9936746,6.494999
ACH-000828,71268957,2.797376
ACH-000828,60167849,4.446574
ACH-000828,59473233,5.021204
ACH-000828,44462758,5.769086
ACH-000828,44631912,4.654895
ACH-000828,71299339,5.381988
ACH-000828,1018,4.677728
ACH-000828,51371303,3.213216
ACH-000828,52918385,3.491164
ACH-000828,11609586,3.782361
ACH-000828,44137675,5.832155
ACH-000828,42642645,3.488065
ACH-000828,46907787,4.142448
ACH-000828,11455910,3.420201
ACH-000828,71271629,6.414177
ACH-000828,56962337,3.925781
ACH-000828,176870,5.600008
ACH-000828,9931953,6.125454
ACH-000828,24958200,4.904516
ACH-000828,24856436,4.908742
ACH-000828,46926350,0.826272
ACH-000828,60750,4.825855
ACH-000828,387447,-1.550708
ACH-000828,16095342,2.919566
ACH-000828,2733526,5.442485
ACH-000828,104741,3.44358
ACH-000828,56962336,6.375863
ACH-000828,44632017,6.497246
ACH-000828,6914657,1.57459
ACH-000828,9813758,5.715731
ACH-000828,25099184,6.01238
ACH-000828,51039095,5.623551
ACH-000828,24821094,2.743983
ACH-000828,70983932,6.990007
ACH-000828,46236925,2.01878
ACH-000828,11655119,6.837451
ACH-000828,35397514,4.731287
ACH-000828,2802462,6.17244
ACH-000828,73555129,7.355196
ACH-000828,462382,0.903313
ACH-000828,11707110,5.681084
ACH-000828,44462760,7.33693
ACH-000828,5394,7.651087
ACH-000828,5460769,7.383357
ACH-000828,49846579,5.791697
ACH-000828,11228183,3.73948
ACH-000828,46843057,3.313564
ACH-000828,56645356,6.418293
ACH-000828,78209992,4.061321
ACH-000828,54761306,5.244754
ACH-000828,52913813,3.977661
ACH-000828,71496458,-0.374319
ACH-000828,9933475,5.813757
ACH-000828,24788740,4.981873
ACH-000828,56941241,6.108105
ACH-000828,70676303,2.114904
ACH-000828,68107965,6.662685
ACH-000828,91668541,5.845839
ACH-000828,10385095,3.049069
ACH-000828,227681,5.925966
ACH-000828,9825149,5.149593
ACH-000828,46931953,7.067048
ACH-000828,68289010,4.454154
ACH-000828,992586,6.063037
ACH-000828,2984337,6.856832
ACH-000828,11178236,-0.648639
ACH-000828,71297207,5.768897
ACH-000828,104842,5.054112
ACH-000828,25126798,5.565097
ACH-000828,11640390,5.474297
ACH-000828,41867,3.485366
ACH-000828,2907,6.144244
ACH-000828,24360,2.836993
ACH-000828,6710780,2.268159
ACH-000828,84691,6.502647
ACH-000828,6253,4.87789
ACH-000828,148124,-1.035738
ACH-000828,126941,4.155382
ACH-000828,123631,5.284397
ACH-000828,24978538,5.563896
ACH-000828,5311,3.640398
ACH-000828,644241,2.088136
ACH-000828,44182295,5.195094
ACH-000828,6918289,1.928232
ACH-000828,23725625,5.951477
ACH-000828,11960529,6.199731
ACH-000828,5328940,5.423838
ACH-000828,216326,6.8631
ACH-000828,6450551,4.790173
ACH-000828,11152667,6.325519
ACH-000828,9943465,4.058607
ACH-000759,126565,0.501067
ACH-000759,176158,7.377956
ACH-000759,6505803,-0.390317
ACH-000759,5311497,1.61419
ACH-000759,11667893,7.422095
ACH-000759,5278396,7.324521
ACH-000759,10184653,-3.965072
ACH-000759,24776445,7.129614
ACH-000759,24180719,5.437524
ACH-000759,11327430,5.829985
ACH-000759,16720766,2.103695
ACH-000759,11488320,-1.858388
ACH-000759,156422,4.604169
ACH-000759,11624601,7.154737
ACH-000759,51042438,0.371267
ACH-000759,10384072,1.912837
ACH-000759,11433190,4.140447
ACH-000759,208908,-1.780921
ACH-000759,1401,6.923751
ACH-000759,9914412,3.896804
ACH-000759,24771867,4.513736
