Cell,Drug,ic50
ACH-000641,7251185,2.145368168
ACH-000641,46844147,2.667870678
ACH-000641,11178236,-4.962402601
ACH-000641,3463933,2.565908982
ACH-000641,9813758,3.299360255
ACH-000641,9868037,3.347855015
ACH-000641,44143370,3.983099079
ACH-000641,11152667,-0.611584437
ACH-000641,5289247,3.739946852
ACH-000641,16760646,-0.222585622
ACH-000641,56965967,3.943236609
ACH-000641,25195352,3.444416972
ACH-000641,25262965,-0.691569921
ACH-000641,9956222,1.995055464
ACH-000641,10109823,2.003770241
ACH-000641,16720766,-0.607735634
ACH-000641,104842,-5.373046593
ACH-000641,521106,1.920042802
ACH-000641,637858,2.806004977
ACH-000641,11455910,-0.104751738
ACH-000641,447912,3.269064727
ACH-000641,17755052,1.797187387
ACH-000641,24894414,2.154042607
ACH-000641,44632017,0.629750396
ACH-000641,31703,-3.248408262
ACH-000641,36314,-4.742193647
ACH-000641,10077147,1.900049996
ACH-000641,44551660,1.568252519
ACH-000067,11754511,3.148432238
ACH-000067,24951314,3.0815511
ACH-000067,53302361,1.719589915
ACH-000067,9863776,3.140417698
ACH-000067,36462,-0.724526706
ACH-000067,46224516,4.87930382
ACH-000067,3218,3.176995387
ACH-000067,46885626,3.211166916
ACH-000067,3463933,3.23720718
ACH-000067,10027278,3.260352173
ACH-000067,5460769,1.976550043
ACH-000067,16747388,3.355186518
ACH-000067,10109823,2.293631775
ACH-000067,11647372,2.691837766
ACH-000067,11455910,-0.568887365
ACH-000067,31703,-2.566770959
ACH-000067,44551660,2.975799167
ACH-000067,6918638,3.669014096
ACH-000067,6710780,-5.902493744
ACH-000473,11754511,1.381851711
ACH-000473,24951314,1.575920975
ACH-000473,6852167,3.95248199
ACH-000473,9863776,-0.067068063
ACH-000473,36462,0.813100052
ACH-000473,42640,3.744663469
ACH-000473,3218,3.987357033
ACH-000473,9903786,3.74335043
ACH-000473,3463933,2.485291461
ACH-000473,5289247,4.292482546
ACH-000473,6918454,1.01150175
ACH-000473,9967941,3.875785404
ACH-000473,25195352,3.992412089
ACH-000473,46191454,2.956467683
ACH-000473,10109823,2.96536793
ACH-000473,11647372,2.054889191
ACH-000473,521106,4.078005059
ACH-000473,16722836,2.876191347
ACH-000473,637858,2.762194774
ACH-000473,10113978,1.035390557
ACH-000473,53340664,2.930945118
ACH-000823,9884685,0.160717363
ACH-000823,10074640,4.213855658
ACH-000823,6852167,3.928354621
ACH-000823,3218,3.76693126
ACH-000823,16725726,1.583149692
ACH-000823,3463933,2.674949326
ACH-000823,44143370,3.896021237
ACH-000823,16747388,3.290936523
ACH-000823,521106,3.458354446
ACH-000823,16722836,2.659462292
ACH-000823,31703,-3.365467535
ACH-000823,44551660,2.26972196
ACH-000823,53340664,2.728139015
ACH-000882,24951314,0.128087955
ACH-000882,6852167,3.753785866
ACH-000882,25257557,1.452010366
ACH-000882,36462,0.923548987
ACH-000882,46224516,2.73821053
ACH-000882,42640,3.603956517
ACH-000882,3218,3.654857122
ACH-000882,44143370,3.018624524
ACH-000882,25195352,3.915229329
ACH-000882,9956222,2.17352576
ACH-000882,10109823,2.060091009
ACH-000882,11647372,2.08682026
ACH-000882,521106,4.193265272
ACH-000882,637858,2.099275876
ACH-000882,53340664,1.867425979
ACH-000650,10074640,4.067835167
ACH-000650,24951314,1.02114495
ACH-000650,6852167,4.214485477
ACH-000650,25257557,2.819130454
ACH-000650,53302361,1.709302546
ACH-000650,36462,1.50479934
ACH-000650,46224516,4.101800481
ACH-000650,42640,3.768932585
ACH-000650,3218,3.131483179
ACH-000650,5113032,3.996656595
ACH-000650,82146,2.469538627
ACH-000650,44143370,3.614242853
ACH-000650,9967941,0.918187338
ACH-000650,16747388,2.482777536
ACH-000650,9956222,2.221655773
ACH-000650,10109823,2.442954081
ACH-000650,521106,4.574262494
ACH-000650,637858,2.320008869
ACH-000650,31703,-3.009276644
ACH-000650,53340664,2.56123721
ACH-000637,9884685,2.45622516
ACH-000637,46224516,4.859090308
ACH-000637,24756910,1.809148117
ACH-000637,6918848,2.292598721
ACH-000637,10027278,3.779109225
ACH-000637,25195352,4.085774575
ACH-000637,16722836,3.139646394
ACH-000637,637858,2.496720181
ACH-000637,6918638,1.922185298
ACH-000196,10074640,4.109420858
ACH-000196,11404337,-0.403426284
ACH-000196,159324,3.854007057
ACH-000196,46224516,3.394096356
ACH-000196,3218,3.28090348
ACH-000196,9903786,4.137663069
ACH-000196,3463933,4.648202957
ACH-000196,44143370,4.17058567
ACH-000196,10027278,3.242686699
ACH-000196,5460769,3.847945198
ACH-000196,16760646,-0.732994347
ACH-000196,56965967,3.671942383
ACH-000196,25195352,3.975500152
ACH-000196,10109823,2.751123582
ACH-000196,9810884,4.198815162
ACH-000196,44551660,2.765236872
ACH-000196,53340664,3.248879543
ACH-000698,5208,2.098937264
ACH-000698,9863776,2.920718365
ACH-000698,3218,4.144861382
ACH-000698,11455910,1.289649598
ACH-000004,9952773,4.285128747
ACH-000004,10074640,3.98555769
ACH-000004,6852167,3.854356554
ACH-000004,5208,0.258671856
ACH-000004,53302361,0.847200267
ACH-000004,9863776,1.831468729
ACH-000004,36462,2.614831664
ACH-000004,46224516,3.81414775
ACH-000004,42640,4.185867197
ACH-000004,7251185,1.657674322
ACH-000004,3463933,2.706550628
ACH-000004,76044,2.007646236
ACH-000004,5289247,4.159936748
ACH-000004,11338033,3.310508237
ACH-000004,16760646,-0.29110952
ACH-000004,56965967,4.201520413
ACH-000004,46191454,2.758850421
ACH-000004,9956222,2.0275918
ACH-000004,10109823,2.598778361
ACH-000004,4993,3.366937766
ACH-000004,521106,2.152880022
ACH-000004,11455910,-1.291050045
ACH-000004,446378,-3.581236522
ACH-000004,31703,-2.012973227
ACH-000004,4263900,2.344146194
ACH-000004,44551660,1.708067552
ACH-000004,53340664,3.010265265
ACH-000004,6710780,-4.31405013
ACH-000277,9884685,2.173408444
ACH-000277,10074640,4.187126382
ACH-000277,24951314,2.814636684
ACH-000277,6852167,4.262901125
ACH-000277,159324,3.349291648
ACH-000277,5746,2.099711082
ACH-000277,46224516,4.539312894
ACH-000277,3218,4.02327365
ACH-000277,24756910,0.683566336
ACH-000277,521106,4.984658754
ACH-000277,31703,-0.500757603
ACH-000277,44551660,2.649743701
ACH-000277,6918638,1.69274269
ACH-000277,6445562,1.135872586
ACH-000311,176167,4.313275249
ACH-000311,5208,2.731739753
ACH-000311,53302361,2.326341708
ACH-000311,46224516,4.372970696
ACH-000311,11713159,1.16607662
ACH-000311,3218,2.146368772
ACH-000311,24756910,1.954287156
ACH-000311,82146,2.339341298
ACH-000311,10027278,2.24071363
ACH-000311,11647372,1.768868521
ACH-000311,521106,4.341979284
ACH-000311,16722836,3.351069744
ACH-000311,637858,2.848041874
ACH-000311,11455910,-0.548170891
ACH-000311,300471,-2.606423346
ACH-000311,4263900,2.858878417
ACH-000311,44551660,2.964815862
ACH-000626,25227847,1.584563758
ACH-000626,9863776,2.597785381
ACH-000626,126565,-1.046097281
ACH-000626,24978538,2.814314032
ACH-000626,52918385,4.779685285
ACH-000626,9933475,1.971915089
ACH-000626,5311,1.078346297
ACH-000626,10385095,-0.283984547
ACH-000626,9813758,3.302114208
ACH-000626,46236925,1.019544231
ACH-000626,11152667,0.106714472
ACH-000626,24856436,0.504974248
ACH-000626,387447,-8.089713334
ACH-000626,49847690,2.686268082
ACH-000626,41867,-1.367391323
ACH-000626,637858,3.138941345
ACH-000626,300471,-5.404346059
ACH-000626,10184653,2.548389208
ACH-000429,5208,1.985056908
ACH-000429,53302361,0.741988444
ACH-000429,159324,3.02228434
ACH-000429,9863776,2.162254538
ACH-000429,5746,2.66774408
ACH-000429,24785538,0.823962873
ACH-000429,3218,3.956028673
ACH-000429,82146,2.809574085
ACH-000429,44143370,4.232632211
ACH-000429,10027278,2.181281045
ACH-000429,16760646,-0.158806097
ACH-000429,10109823,2.811374703
ACH-000429,521106,3.828135586
ACH-000429,16722836,3.212949708
ACH-000429,637858,2.752803956
ACH-000429,10113978,0.996756122
ACH-000429,10077147,2.018050774
ACH-000429,44551660,3.865605605
ACH-000429,53340664,2.257803432
ACH-000201,10074640,3.056640804
ACH-000201,6852167,3.969789392
ACH-000201,25257557,2.453460871
ACH-000201,159324,3.358947566
ACH-000201,9863776,-0.294231544
ACH-000201,6914657,-4.940650014
ACH-000201,36462,-0.81653336
ACH-000201,46224516,3.536259282
ACH-000201,42640,2.675950576
ACH-000201,24756910,0.504541358
ACH-000201,3463933,3.210263481
ACH-000201,44143370,3.844491154
ACH-000201,10027278,2.817282401
ACH-000201,56965967,3.869460686
ACH-000201,9956222,1.780905071
ACH-000201,10109823,2.272346138
ACH-000201,16722836,2.48819185
ACH-000201,637858,1.290958163
ACH-000201,11455910,-1.094727774
ACH-000201,10077147,0.721485496
ACH-000201,44551660,3.718952742
ACH-000201,53340664,1.203575634
ACH-000201,25102847,0.335320398
ACH-000656,9952773,4.249845777
ACH-000656,10074640,4.060177692
ACH-000656,176167,4.166249351
ACH-000656,8249,4.621807388
ACH-000656,6852167,2.207554638
ACH-000656,25257557,2.541586872
ACH-000656,5208,-1.175800018
ACH-000656,53302361,1.936449465
ACH-000656,159324,2.541270582
ACH-000656,9863776,1.940145922
ACH-000656,160355,3.745475567
ACH-000656,36462,-1.163043524
ACH-000656,24825971,1.866083175
ACH-000656,11676786,1.723416668
ACH-000656,46224516,3.052680023
ACH-000656,42640,4.186436117
ACH-000656,3218,2.177424179
ACH-000656,9903786,1.683668098
ACH-000656,5329102,2.126063833
ACH-000656,82146,2.833233916
ACH-000656,7251185,1.261326005
ACH-000656,46844147,1.914063123
ACH-000656,3463933,2.503477485
ACH-000656,9868037,2.570199193
ACH-000656,44143370,3.677273717
ACH-000656,5289247,2.81286451
ACH-000656,5717801,2.957453219
ACH-000656,9967941,4.124677388
ACH-000656,16760646,-0.451991261
ACH-000656,56965967,3.429135869
ACH-000656,25195352,3.366276181
ACH-000656,10109823,2.802338029
ACH-000656,9549184,1.493611964
ACH-000656,521106,1.566416362
ACH-000656,11455910,-0.263205665
ACH-000656,447912,2.871504343
ACH-000656,9810884,2.533945467
ACH-000656,44551660,2.167306517
ACH-000656,53340664,2.658571401
ACH-000656,6445562,0.789992971
ACH-000847,9952773,4.297794606
ACH-000847,10074640,4.156775507
ACH-000847,24951314,1.265383385
ACH-000847,6852167,2.270729871
ACH-000847,9863776,-0.029425638
ACH-000847,42640,3.991141521
ACH-000847,3218,2.617859728
ACH-000847,9903786,2.819661039
ACH-000847,24756910,0.142006122
ACH-000847,6918848,0.506379064
ACH-000847,44137675,0.810424746
ACH-000847,3463933,2.305977066
ACH-000847,44143370,4.036796235
ACH-000847,56965967,3.499169515
ACH-000847,25195352,3.472989627
ACH-000847,46191454,2.586014549
ACH-000847,11282283,4.153524755
ACH-000847,16747388,3.169520752
ACH-000847,9956222,0.980705187
ACH-000847,10109823,1.720904687
ACH-000847,521106,2.386542462
ACH-000847,16722836,2.946719993
ACH-000847,637858,0.300449824
ACH-000847,11455910,-1.973256682
ACH-000847,10077147,0.775384048
ACH-000847,4263900,1.484397106
ACH-000847,44551660,3.412910297
ACH-000847,6918638,0.722071693
ACH-000847,53340664,3.055678321
ACH-000847,25102847,2.292196214
ACH-000369,9863776,0.919436191
ACH-000369,6710780,-7.037338983
ACH-000770,10074640,4.282118758
ACH-000770,24951314,1.519358384
ACH-000770,176167,4.232775807
ACH-000770,5208,0.731804913
ACH-000770,9863776,1.353795235
ACH-000770,5746,2.179821975
ACH-000770,46224516,4.199105942
ACH-000770,44143370,4.204251618
ACH-000770,10027278,3.887828908
ACH-000770,637858,2.647838166
ACH-000860,9952773,4.235554499
ACH-000860,10074640,4.110664697
ACH-000860,24951314,0.302783303
ACH-000860,176167,4.317182531
ACH-000860,6852167,4.25118648
ACH-000860,159324,3.270221988
ACH-000860,9863776,2.544833817
ACH-000860,36462,2.300642906
ACH-000860,46224516,4.06892301
ACH-000860,3218,3.772876526
ACH-000860,3463933,2.576106718
ACH-000860,44143370,4.060907794
ACH-000860,10027278,2.414798628
ACH-000860,6918454,2.943795492
ACH-000860,56965967,4.236712859
ACH-000860,25195352,3.699551169
ACH-000860,16747388,3.332579714
ACH-000860,11647372,1.775430425
ACH-000860,521106,4.150804065
ACH-000860,16722836,2.658156438
ACH-000860,637858,3.127048935
ACH-000860,300471,-2.356466993
ACH-000860,44551660,2.427898887
ACH-000860,53340664,3.173058382
ACH-000749,9952773,4.080535077
ACH-000749,10074640,2.935884219
ACH-000749,24951314,-0.316406277
ACH-000749,53302361,0.743410358
ACH-000749,9863776,1.344992774
ACH-000749,36462,-0.316420153
ACH-000749,46224516,3.998242719
ACH-000749,11713159,1.21429771
ACH-000749,42640,3.183668249
ACH-000749,3218,2.456820486
ACH-000749,44137675,1.876435846
ACH-000749,16725726,1.106043637
ACH-000749,82146,2.361131937
ACH-000749,44143370,3.867291305
ACH-000749,10027278,2.165649156
ACH-000749,9967941,2.36858142
ACH-000749,56965967,3.075549394
ACH-000749,25195352,3.904839888
ACH-000749,46191454,2.906631393
ACH-000749,11282283,4.249668307
ACH-000749,9956222,1.392955461
ACH-000749,521106,4.398361641
ACH-000749,16722836,2.497325438
ACH-000749,637858,3.000572174
ACH-000749,10113978,2.288286166
ACH-000749,44551660,2.898933721
ACH-000749,53340664,2.563557774
ACH-000749,25102847,2.34753416
ACH-000649,208908,2.737721736
ACH-000649,10074640,2.83819742
ACH-000649,24951314,0.794407637
ACH-000649,11404337,-0.357030269
ACH-000649,6852167,4.317500149
ACH-000649,25257557,2.410045667
ACH-000649,9863776,1.459439061
ACH-000649,6914657,-5.908932275
ACH-000649,24978538,2.714172893
ACH-000649,6253,0.115401631
ACH-000649,52918385,4.606307678
ACH-000649,46224516,2.971080009
ACH-000649,42640,3.52119203
ACH-000649,3218,3.540779241
ACH-000649,148124,-6.751356842
ACH-000649,9933475,2.693428073
ACH-000649,46843057,2.406091694
ACH-000649,5311,2.120877116
ACH-000649,10385095,-1.578731465
ACH-000649,10384072,2.073318035
ACH-000649,42642645,1.914252558
ACH-000649,11178236,-5.854070697
ACH-000649,9813758,2.347143659
ACH-000649,46236925,-1.604034925
ACH-000649,44143370,3.987550288
ACH-000649,9938202,2.951910728
ACH-000649,11152667,-0.843057013
ACH-000649,5289247,4.183786266
ACH-000649,51371303,2.115766047
ACH-000649,60750,-1.219617184
ACH-000649,56965967,4.269557652
ACH-000649,70676303,-0.009665218
ACH-000649,54761306,1.524949049
ACH-000649,25262965,0.842297905
ACH-000649,387447,-7.463838609
ACH-000649,9956222,2.107117368
ACH-000649,9825149,2.995923607
ACH-000649,16720766,1.674013888
ACH-000649,49847690,3.116056836
ACH-000649,41867,-2.419178194
ACH-000649,521106,2.129906937
ACH-000649,16722836,2.031427729
ACH-000649,637858,1.262004544
ACH-000649,60838,2.378337142
ACH-000649,17755052,2.326430611
ACH-000649,25099184,3.137846588
ACH-000649,10184653,2.408043619
ACH-000649,44632017,1.648273369
ACH-000649,44551660,2.272348389
ACH-000649,53340664,3.143829212
ACH-000875,24951314,2.334092524
ACH-000875,159324,3.419095138
ACH-000875,3218,3.325441261
ACH-000875,44143370,4.195062691
ACH-000875,5289247,3.740260884
ACH-000875,9967941,4.131489639
ACH-000875,25195352,4.242876957
ACH-000875,521106,3.816357998
ACH-000875,16722836,3.341470118
ACH-000875,637858,2.552566295
ACH-000568,10074640,4.266843127
ACH-000568,24951314,2.818682256
ACH-000568,11404337,3.905750022
ACH-000568,5208,2.344637448
ACH-000568,5746,3.789324946
ACH-000568,46224516,5.306206034
ACH-000568,5289247,4.315445628
ACH-000568,44551660,3.861323847
ACH-000568,53340664,3.268436289
ACH-000335,24951314,1.70171244
ACH-000335,5746,2.344640566
ACH-000335,11676786,1.643340506
ACH-000335,24756910,1.419126026
ACH-000335,11338033,3.161656147
ACH-000335,46191454,3.18232666
ACH-000335,4993,3.685193733
ACH-000335,637858,2.818735355
ACH-000335,6918638,1.082515544
ACH-000824,24951314,2.734958289
ACH-000824,9863776,2.532634223
ACH-000824,6253,-0.944014365
ACH-000824,46224516,4.883188524
ACH-000824,3218,2.763380704
ACH-000824,3463933,2.660619737
ACH-000824,10200390,2.149994434
ACH-000824,521106,3.570450182
ACH-000824,4263900,1.84724854
ACH-000803,9884685,2.735967417
ACH-000803,10074640,4.242547404
ACH-000803,24951314,0.916981935
ACH-000803,5208,1.5952386
ACH-000803,53302361,1.992480899
ACH-000803,159324,2.941172155
ACH-000803,36462,1.111914783
ACH-000803,46224516,3.419462582
ACH-000803,3463933,2.299560141
ACH-000803,44143370,4.070599425
ACH-000803,10027278,3.120504818
ACH-000803,51371303,3.213564201
ACH-000803,9967941,4.257097761
ACH-000803,56965967,4.28137865
ACH-000803,25195352,3.991721923
ACH-000803,10109823,2.302819582
ACH-000803,16722836,2.969821993
ACH-000803,31703,-3.041758863
ACH-000329,10074640,3.628212449
ACH-000329,24951314,4.012583076
ACH-000329,11404337,1.042207408
ACH-000329,159324,3.75376354
ACH-000329,6914657,-3.220402302
ACH-000329,46224516,5.005354042
ACH-000329,42642645,-1.231233543
ACH-000329,11433190,2.526386453
ACH-000329,3463933,2.431187811
ACH-000329,44143370,4.237569589
ACH-000329,10027278,2.744194788
ACH-000329,5460769,3.201259476
ACH-000329,9967941,4.289394121
ACH-000329,16747388,3.314278459
ACH-000329,10109823,2.616758074
ACH-000329,637858,3.206142747
ACH-000329,44632017,1.281442125
ACH-000329,31703,-2.063015777
ACH-000329,53340664,3.081766014
ACH-000329,6710780,-4.061283282
ACH-000148,24951314,2.948316746
ACH-000148,5208,0.991916752
ACH-000148,159324,3.727946339
ACH-000148,9863776,2.381648129
ACH-000148,5746,3.598260677
ACH-000148,3218,4.134767532
ACH-000148,24756910,0.720708696
ACH-000148,6918848,1.587037774
ACH-000148,10027278,3.981354365
ACH-000148,637858,2.915077986
ACH-000148,10077147,1.599577573
ACH-000148,6918638,2.858536904
ACH-000249,5208,2.870160286
ACH-000249,44143370,4.29390363
ACH-000249,10027278,3.911095049
ACH-000249,6918454,0.239083167
ACH-000249,637858,2.869749226
ACH-000438,10074640,4.313068889
ACH-000438,24951314,1.747109304
ACH-000438,6852167,3.60824091
ACH-000438,5208,3.915176001
ACH-000438,5746,1.188686443
ACH-000438,46224516,3.375637927
ACH-000438,44143370,4.130216342
ACH-000438,10027278,3.700668089
ACH-000438,5289247,3.296734169
ACH-000438,25195352,3.282420158
ACH-000438,9956222,2.163536568
ACH-000438,11647372,1.603099093
ACH-000438,16722836,3.171567357
ACH-000438,446378,-3.449320324
ACH-000438,31703,-0.427449478
ACH-000438,44551660,3.360077928
ACH-000438,53340664,3.247306086
ACH-000871,24951314,0.023125322
ACH-000871,462382,-0.077168265
ACH-000871,11404337,2.19922992
ACH-000871,6852167,3.40115055
ACH-000871,160355,3.80795354
ACH-000871,46224516,3.723733032
ACH-000871,42640,3.054867546
ACH-000871,4261,1.365093894
ACH-000871,216239,1.756212623
ACH-000871,5311,0.792225581
ACH-000871,42642645,0.444888955
ACH-000871,3463933,4.442849733
ACH-000871,44143370,4.048113137
ACH-000871,11152667,0.87556907
ACH-000871,5717801,3.163525657
ACH-000871,56965967,4.267546818
ACH-000871,46191454,2.95558021
ACH-000871,6450551,0.737846948
ACH-000871,16747388,2.764919354
ACH-000871,9549184,2.188630176
ACH-000871,16722836,3.209538826
ACH-000871,31703,-1.011978504
ACH-000871,53340664,3.119775395
ACH-000238,24951314,2.24217316
ACH-000238,159324,2.145193097
ACH-000238,10027278,3.358624411
ACH-000238,31703,-1.553303277
ACH-000238,6918638,1.049781574
ACH-000515,10074640,4.078398104
ACH-000515,24951314,-0.005258625
ACH-000515,6852167,3.866865371
ACH-000515,5746,1.288600052
ACH-000515,46224516,3.454517633
ACH-000515,42640,3.621081991
ACH-000515,44143370,4.071048589
ACH-000515,10027278,2.642591194
ACH-000515,521106,3.530266235
ACH-000515,16722836,1.550916638
ACH-000522,24951314,2.22721651
ACH-000522,6852167,2.98430251
ACH-000522,5208,0.115035
ACH-000522,159324,3.490634245
ACH-000522,9863776,1.234233115
ACH-000522,36462,0.680365573
ACH-000522,46224516,5.221301748
ACH-000522,42640,4.079287707
ACH-000522,3218,3.813993072
ACH-000522,9813758,3.933008322
ACH-000522,44143370,4.189629707
ACH-000522,10027278,3.405971437
ACH-000522,11338033,2.628872025
ACH-000522,56965967,3.479677582
ACH-000522,25195352,3.445660361
ACH-000522,46191454,3.029793449
ACH-000522,9956222,1.481485255
ACH-000522,10109823,2.856923923
ACH-000522,521106,4.855433566
ACH-000522,637858,1.202083124
ACH-000522,31703,-2.977545413
ACH-000522,10077147,1.618475489
ACH-000522,44551660,2.833706614
ACH-000522,53340664,2.981679935
ACH-000381,10074640,4.293428387
ACH-000381,24951314,2.451167122
